RespondentID,ID,BPM Relevance,BPM Scope,Generic,BPM Justification,BPM Lifecycle,Discussion
claude-sustainability,MA.REL.23,3,Infrastructure/Platform,No,"Region selection is one of the single biggest levers over a workload's carbon intensity, since grid mix varies enormously by location, so this is core sustainability decision-making, made at design time.",Design,
claude-sustainability,MA.REL.24,3,"Infrastructure/Platform, Organizational/Governance",No,"This is the single clearest sustainability decision in the entire guideline set: explicitly trading off carbon intensity against latency and resiliency when choosing where to run, which should be documented as a governance-level policy too.",Design,
claude-sustainability,MA.REL.25,2,"Infrastructure/Platform, Worker/Task",No,"Chaos and load testing surface exactly the failure modes that cause wasteful over-recovery and stranded capacity in production, so the sustainability value here rates higher than a plain resilience-testing description suggests.",Analysis,
claude-sustainability,MA.REL.26,2,"Worker/Task, Infrastructure/Platform",No,"Using chaos conditions specifically to surface energy-inefficient execution paths is a direct, purpose-built sustainability analysis technique, not just generic resilience testing.",Analysis,
claude-sustainability,MA.REL.27,2,"Worker/Task, Process Model",No,"Specifying how a system should behave under resource constraints prevents prolonged, energy-wasting degraded operation, a real reliability-sustainability link even though it's specified at design time for individual services.",Design,
claude-sustainability,MA.REL.28,2,"Worker/Task, Process Model",No,"A deliberately reduced-feature eco variant is a genuinely interesting sustainability benchmarking pattern, and a leaner 'eco path' through a process is a natural extension.",Optimization,
claude-sustainability,MA.REL.29,2,Infrastructure/Platform,No,"Recognizing that testing itself has an emissions cost is exactly the kind of second-order sustainability thinking worth applying everywhere, including to whatever tests a process engine.",Optimization,
claude-sustainability,MA.REL.30,2,Infrastructure/Platform,No,Deliberately scoping and scheduling chaos experiments to balance validation value against their environmental cost is a mature sustainability practice worth encoding as policy.,Optimization,
claude-sustainability,MA.SEC.1,1,Infrastructure/Platform,Yes,"Blocking bad traffic at the edge avoids wasting compute on requests that were never going to be legitimate, a real if modest efficiency gain, but there's no process-specific argument to stretch to.",Not Applicable,
claude-sustainability,MA.SEC.2,1,Infrastructure/Platform,Yes,"Preventing abusive traffic from forcing unnecessary scale-out is a legitimate, if generic, efficiency safeguard.",Not Applicable,
claude-sustainability,MA.SEC.3,1,Infrastructure/Platform,Yes,"Blocking unauthorized usage avoids wasted processing on illegitimate requests, a small but real efficiency benefit alongside its security purpose.",Not Applicable,
claude-sustainability,MA.SEC.4,1,Infrastructure/Platform,Yes,"Filtering earlier in the stack means less compute spent per unwanted request, a straightforward efficiency argument even without a process-specific story.",Not Applicable,
claude-sustainability,MA.SEC.5,1,Infrastructure/Platform,Yes,"Redundant security layers each add their own processing overhead, so trimming them is a legitimate, if minor, efficiency practice.",Not Applicable,
claude-sustainability,MA.SEC.6,1,Infrastructure/Platform,Yes,"Network hardening that filters unwanted traffic earlier reduces downstream compute and network load, a real if indirect sustainability benefit.",Not Applicable,
claude-sustainability,MA.SEC.7,1,Infrastructure/Platform,Yes,"Restricting activity to legitimate usage reduces wasted processing from unauthorized attempts, a modest efficiency side-effect of a security practice.",Not Applicable,
claude-sustainability,MA.SEC.8,1,Infrastructure/Platform,Yes,"Misconfigurations can be exploited into resource-heavy attack patterns, so hardening configuration has a real, if secondary, efficiency benefit.",Not Applicable,
claude-sustainability,MA.SEC.9,1,Worker/Task,Yes,"Preventing exploited vulnerabilities avoids the resource-heavy attack patterns that follow a breach, a real if narrow sustainability angle at the task level.",Not Applicable,
claude-sustainability,MA.SEC.10,1,Infrastructure/Platform,Yes,"Reducing accidental administrative impact avoids unplanned remediation work and its associated resource cost, a small but genuine benefit.",Not Applicable,
claude-sustainability,MA.SEC.11,2,"Infrastructure/Platform, Process Data",No,"Filtering before ingestion is a direct, quantifiable reduction in data processing, storage, and transfer, one of the more concrete data-sustainability practices here, and the same principle applies to process-instance log data.",Optimization,
claude-sustainability,MA.SEC.12,2,"Infrastructure/Platform, Process Data",No,"Minimizing collected telemetry to what's actually needed is a core data-minimization sustainability principle, and it applies just as well to process-instance monitoring data as to security signals.",Optimization,
claude-sustainability,MA.SEC.13,1,Infrastructure/Platform,Yes,"Refining telemetry intake with native tooling avoids over-collection overhead, a real if platform-level efficiency practice.",Not Applicable,
claude-sustainability,MA.SEC.14,1,"Infrastructure/Platform, Process Data",Yes,"Sending aggregated signals instead of raw datasets cuts cross-system data movement meaningfully, a solid efficiency practice even without a process-specific angle.",Not Applicable,
claude-sustainability,MA.SEC.15,2,"Infrastructure/Platform, Process Data",No,"Designing monitoring pipelines with intent rather than full-fidelity-by-default is exactly the discipline that should be applied to process-monitoring data too, so this rates a bit higher than a security-only reading suggests.",Design,
claude-sustainability,MA.SEC.16,1,Infrastructure/Platform,Yes,"Enforcing closer to the source avoids unnecessary network traversal, a real if modest efficiency win with no process-specific story.",Not Applicable,
claude-sustainability,MA.SEC.17,1,Infrastructure/Platform,Yes,"Avoiding unnecessary centralized routing hops is a real, if narrow, network-efficiency gain, worth at least a low score rather than zero.",Not Applicable,
claude-sustainability,MA.SEC.18,1,Infrastructure/Platform,Yes,"Local analysis and enforcement reduce cross-system data transfer, a genuine network-efficiency benefit even if not process-specific.",Not Applicable,
claude-sustainability,MA.SEC.19,1,Infrastructure/Platform,Yes,"Fewer inspection hops means less bandwidth and infrastructure load per request, a small but real efficiency argument.",Not Applicable,
claude-sustainability,MA.COST.1,3,"Process Data, Organizational/Governance",No,"Cost visibility at the feature level is essential for finding hidden inefficiency, treated the same way carbon accounting should be treated: you can't manage what you can't attribute, including to individual business processes.",Analysis,
claude-sustainability,MA.COST.2,2,"Process Data, Organizational/Governance",No,"Using cost as a sustainability proxy is a well-established, practical methodology, and applying it per process gives teams an actionable, if approximate, carbon signal.",Analysis,
claude-sustainability,MA.COST.3,2,"Infrastructure/Platform, Process Data",No,"Explicit baselines are how efficiency drift gets caught before it becomes normalized waste, a core sustainability-monitoring discipline that should be applied at the process level too.",Monitoring,
claude-sustainability,MA.COST.4,1,Infrastructure/Platform,Yes,"Uncontrolled logging/telemetry growth is a real, often-overlooked cost and carbon sink, worth managing even though this guideline stays at the tooling level.",Not Applicable,
claude-sustainability,MA.COST.5,2,"Organizational/Governance, Process Data",No,"Accountability is what actually drives behavior change in sustainability programs, so assigning it at the workload level is more than bookkeeping, and it maps naturally onto process ownership.",Design,
claude-sustainability,MA.COST.6,2,"Process Model, Organizational/Governance",No,"Local optimizations that just relocate waste are a persistent trap in sustainability work too, so system-wide thinking is strongly endorsed here, though the exact BPM mechanism for end-to-end process analysis is a specialist's call.","Analysis,Optimization",
claude-sustainability,MA.COST.7,1,Worker/Task,Yes,"Chattier APIs and larger payloads mean more network energy per interaction, a real if implementation-level efficiency lever.",Not Applicable,
claude-sustainability,MA.COST.8,1,Worker/Task,Yes,"Hot-path algorithmic efficiency is one of the highest-leverage code-level sustainability actions there is, worth flagging even though it's outside BPM's usual scope.",Not Applicable,
claude-sustainability,MA.COST.9,1,Worker/Task,Yes,"Avoiding recomputation is a textbook efficiency win, though it's implemented entirely inside a task's backing service.",Not Applicable,
claude-sustainability,MA.COST.10,1,Worker/Task,Yes,"Abstraction overhead in hot paths is a real if small efficiency tax; worth caution, but this is a code-design matter, not a sustainability program lever.",Not Applicable,
claude-sustainability,MA.COST.11,1,"Worker/Task, Infrastructure/Platform",Yes,"Distributed-system overhead has a real energy cost, so basing this choice on genuine need rather than fashion is a legitimate if generic efficiency practice.",Not Applicable,
claude-sustainability,MA.COST.12,1,Worker/Task,Yes,"Rendering choice shifts compute between server and client and changes total energy use, a real if UI-scoped efficiency decision.",Not Applicable,
claude-sustainability,MA.COST.13,2,"Process Data, Worker/Task",No,"Duplicated domain models mean duplicated storage and duplicated compute to keep copies in sync, a genuine and often underestimated sustainability cost, and it maps onto the same data a process carries between its tasks.","Modeling,Optimization",
claude-sustainability,MA.COST.14,3,Infrastructure/Platform,No,"Scaling to observed rather than assumed peak demand is one of the single most impactful cloud sustainability practices there is, eliminating persistent overprovisioning waste.","Execution,Optimization",
claude-sustainability,MA.COST.15,2,Infrastructure/Platform,No,"Idle non-production capacity is unambiguous waste; downsizing or shutting it down is one of the easiest, highest-confidence sustainability wins available.",Optimization,
claude-sustainability,MA.COST.16,2,Infrastructure/Platform,No,"Zombie resources are silent, ongoing waste with zero business value, so regular cleanup deserves a higher score than routine hygiene.",Optimization,
claude-sustainability,MA.COST.17,1,Infrastructure/Platform,Yes,"Right-sizing reservations to actual usage avoids paying (and emitting) for capacity that sits idle, a solid if generic practice.",Not Applicable,
claude-sustainability,MA.COST.18,1,Infrastructure/Platform,Yes,"Shared platform capacity is generally more efficient than dedicated infrastructure, a real if familiar sustainability argument.",Not Applicable,
claude-sustainability,MA.COST.19,1,"Worker/Task, Infrastructure/Platform",Yes,"Using spare capacity efficiently is a genuine sustainability lever at the fleet level, though the recommendation itself is generic hosting-cost advice.",Not Applicable,
claude-sustainability,MA.COST.20,1,Worker/Task,Yes,"Redundant CI/CD compute is a real and often-ignored emissions source in engineering organizations, worth flagging even outside BPM's scope.",Not Applicable,
claude-sustainability,MA.COST.21,3,"Infrastructure/Platform, Organizational/Governance",No,"Regional carbon intensity is one of the largest, most directly attributable levers on a workload's footprint, so this is core sustainability decision-making, not a secondary consideration.",Design,
claude-sustainability,MA.COST.22,3,"Infrastructure/Platform, Process Model",No,"Time-shifting flexible compute to cleaner grid windows is textbook carbon-aware computing and one of the strongest levers in this entire list, implemented through whatever scheduling logic drives batch execution.","Design,Execution,Optimization",
claude-sustainability,MA.COST.23,1,Infrastructure/Platform,Yes,"Reducing transfer distance saves real network energy, a solid if familiar and generic efficiency practice.",Not Applicable,
claude-sustainability,MA.COST.24,2,"Infrastructure/Platform, Process Data",No,"Continuous cross-region replication traffic is a persistent, often-invisible energy cost, so eliminating unneeded instances of it is worth more than routine hygiene.",Optimization,
claude-sustainability,MA.COST.25,1,Infrastructure/Platform,Yes,"Usage patterns and grid mixes both drift over time, so periodic reassessment is sound sustainability hygiene, if not a one-time decision.",Optimization,
claude-sustainability,MA.COST.26,1,"Worker/Task, Infrastructure/Platform",Yes,"CDNs cut origin compute and repeated network delivery meaningfully at scale, a solid if familiar efficiency practice.",Not Applicable,
claude-sustainability,MA.COST.27,1,Worker/Task,Yes,"Compression directly reduces bandwidth energy use, a real if implementation-level win.",Not Applicable,
claude-sustainability,MA.COST.28,2,"Process Model, Worker/Task",No,"Fan-out amplification multiplies backend work (and energy) per user action, a real efficiency concern, and it maps onto branching structure in a process, even deferring to a BPM specialist on the exact modeling construct.","Design,Modeling",
claude-sustainability,MA.COST.29,1,Infrastructure/Platform,Yes,"Cross-region routing has a real, avoidable network-energy cost, worth constraining even as a generic practice.",Not Applicable,
claude-sustainability,MA.COST.30,1,Infrastructure/Platform,Yes,This restates near-user placement as a delivery optimization; scored the same as COST.23 for the same transfer-distance reasoning.,Not Applicable,
claude-sustainability,MA.COST.31,1,Worker/Task,Yes,"Avoiding repeated encoding work saves real compute, a solid if narrow media-pipeline efficiency practice.",Not Applicable,
claude-sustainability,MA.COST.32,2,"Process Data, Infrastructure/Platform",No,"Storage tiering is a well-established sustainability lever, since cold/archive tiers use dramatically less energy per byte than hot storage, and process history is exactly the kind of data that ages into infrequent access.",Optimization,
claude-sustainability,MA.COST.33,2,"Process Data, Infrastructure/Platform",No,"Data that serves no purpose but still gets stored, backed up, and replicated is a clean sustainability win to eliminate, and process instance history is a common accumulation point for exactly this kind of stale data.",Optimization,
claude-sustainability,MA.COST.34,2,"Process Data, Infrastructure/Platform",No,"Telemetry sprawl is a genuinely large and growing source of storage/ingestion emissions in modern systems, so proactive control here rates above routine housekeeping, including for process execution logs.",Optimization,
claude-sustainability,MA.COST.35,2,"Process Data, Worker/Task",No,"Duplicated datasets mean duplicated storage and duplicated processing to keep them in sync, a real and often underestimated sustainability cost, mirroring duplicated process variable copies across services.",Optimization,
claude-sustainability,MA.COST.36,1,"Infrastructure/Platform, Process Data",No,Unreviewed retention windows quietly accumulate storage and its associated footprint far beyond what recovery actually requires.,Optimization,
claude-sustainability,MA.COST.37,1,"Process Data, Infrastructure/Platform",Yes,"Compression is a straightforward, low-risk storage-footprint reduction technique with real cumulative impact at scale.",Not Applicable,
claude-sustainability,MA.COST.38,1,"Worker/Task, Infrastructure/Platform",Yes,"Idle CI/CD capacity between engineering events is a real, if often invisible, waste source worth eliminating.",Not Applicable,
claude-sustainability,MA.COST.39,1,Worker/Task,Yes,"Avoiding repeated computation for unchanged inputs is a clean, low-effort efficiency win in engineering workflows.",Not Applicable,
claude-sustainability,MA.COST.40,1,Worker/Task,Yes,"Scoping test execution to what actually changed avoids compute spent on validation with little signal, a sound efficiency practice.",Not Applicable,
claude-sustainability,MA.COST.41,1,Worker/Task,Yes,"Incremental builds limit unnecessary full-system recomputation, a real if tooling-level efficiency gain.",Not Applicable,
claude-sustainability,MA.COST.42,1,Worker/Task,Yes,"Trimming duplicate checks lowers the total compute footprint of delivery workflows, a straightforward efficiency practice.",Not Applicable,
claude-sustainability,MA.COST.43,1,Worker/Task,Yes,"Reducing baseline CI/CD compute when risk doesn't justify full-suite runs is a sound, proportionate efficiency practice.",Not Applicable,
claude-sustainability,MA.OPEX.1,3,"Process Data, Organizational/Governance",No,"A baseline is the single most foundational step in any sustainability program, without it improvement can't be measured at all, and baselining should happen at the process level specifically, not just the workload level.","Monitoring,Analysis",
claude-sustainability,MA.OPEX.2,2,"Infrastructure/Platform, Process Data",No,"Dedicated emissions-monitoring tooling is exactly what turns sustainability from an aspiration into a data-driven practice, so the underlying capability rates higher than a generic monitoring tool, even if it's a named Azure product.",Monitoring,
claude-sustainability,MA.OPEX.3,3,"Organizational/Governance, Process Data",No,"Explicit, component-level carbon targets are what actually drive prioritization and accountability in a sustainability program, so this scores at the high end even though it's a governance-flavored target-setting exercise.","Design,Optimization",
claude-sustainability,MA.OPEX.4,3,"Process Data, Organizational/Governance",No,"A composite metric like SCI backed by real SLOs is exactly the rigor sustainability measurement needs, and framing it through performance/carbon/cost together is current best practice for any organization.","Monitoring,Analysis",
claude-sustainability,MA.OPEX.5,3,"Process Data, Organizational/Governance",No,Evidence-based iteration is the whole point of a mature sustainability practice; without recording before/after impact you're just guessing which changes actually helped.,"Analysis,Optimization",
claude-sustainability,MA.OPEX.6,2,Organizational/Governance,No,"Governance is how sustainability intentions actually become consistent behavior across teams, rather than staying aspirational, so the mechanism itself rates fairly highly.",Design,
claude-sustainability,MA.OPEX.7,2,Organizational/Governance,No,"Piggybacking on existing cost governance is a pragmatic, high-leverage way to operationalize sustainability without building new bureaucracy from scratch.",Design,
claude-sustainability,MA.OPEX.8,2,"Infrastructure/Platform, Organizational/Governance",No,"Policy-as-code is how efficiency standards actually get enforced at scale rather than relying on individual diligence, a real and valuable sustainability-governance mechanism.",Design,
claude-sustainability,MA.OPEX.9,2,"Organizational/Governance, Infrastructure/Platform",No,"A dedicated policy initiative signals sustainability is a first-class governance concern rather than an ad hoc afterthought, worth rating above a generic tooling practice.",Design,
claude-sustainability,MA.OPEX.10,3,"Process Data, Organizational/Governance",No,"Data lifecycle management is one of the most concrete, high-leverage sustainability policies available, directly limiting storage, transfer, and processing overhead across everything an organization keeps, including process data.",Optimization,
claude-sustainability,MA.OPEX.11,1,Organizational/Governance,Yes,"Ongoing compliance review is necessary to sustain gains, but it's a governance cadence practice rather than a distinct sustainability lever on its own.",Not Applicable,
claude-sustainability,MA.OPEX.12,2,Organizational/Governance,No,"A center of excellence is how sustainability expertise actually scales across an organization instead of staying siloed with a few champions, a real organizational-capability investment.",Design,
claude-sustainability,MA.OPEX.13,2,Organizational/Governance,No,"Training is what actually changes day-to-day engineering decisions at scale, so ongoing capability-building rates higher than a one-off awareness activity.",Design,
claude-sustainability,MA.OPEX.14,2,Organizational/Governance,No,"Clear, communicated targets are what turn a sustainability ambition into something teams can actually act on, a meaningful governance step.",Design,
claude-sustainability,MA.OPEX.15,1,Organizational/Governance,Yes,"A shared knowledge base accelerates adoption and avoids duplicated effort, a solid if supporting practice.",Not Applicable,
claude-sustainability,MA.OPEX.16,1,Organizational/Governance,Yes,"Regular knowledge-sharing scales successful sustainability practices across teams, a supporting but real cultural mechanism.",Not Applicable,
claude-sustainability,MA.OPEX.17,3,"Organizational/Governance, Process Data",No,Embedding sustainability into the same governance/KPI machinery as cost and performance is exactly how it stops being a side initiative and becomes part of how decisions actually get made.,"Monitoring,Analysis",
claude-sustainability,MA.OPEX.18,1,Organizational/Governance,Yes,"Incentives sustain behavior change longer than one-off mandates do, a real if soft organizational lever.",Not Applicable,
claude-sustainability,MA.OPEX.19,2,Organizational/Governance,No,"Promoting carbon-aware design as a cultural default is exactly what gets patterns like carbon-aware scheduling actually adopted at scale, rather than staying a one-off example.",Design,
claude-sustainability,MA.PERF.1,1,Worker/Task,Yes,"Reducing chattiness and payload size cuts network energy meaningfully at scale, a real if implementation-level efficiency lever.",Not Applicable,
claude-sustainability,MA.PERF.2,1,"Worker/Task, Infrastructure/Platform",Yes,Preventing repeated backend processing through caching/throttling is a straightforward efficiency win at the gateway layer.,Not Applicable,
claude-sustainability,MA.PERF.3,1,"Worker/Task, Infrastructure/Platform",Yes,"Continuously optimizing high-volume endpoints is a legitimate ongoing efficiency practice, though it's scoped to the API layer rather than the process itself.","Monitoring,Optimization",
claude-sustainability,MA.PERF.4,1,Worker/Task,Yes,"Matching rendering strategy to device/network conditions optimizes energy use across both ends of the connection, a real if front-end-scoped decision.",Not Applicable,
claude-sustainability,MA.PERF.5,1,Worker/Task,Yes,"Avoiding repeated rendering and data processing work is a clean, low-risk efficiency win.",Not Applicable,
claude-sustainability,MA.PERF.6,1,Worker/Task,Yes,"Every unnecessary component or media asset costs both network and rendering energy at scale, a real if front-end-scoped efficiency argument.",Not Applicable,
claude-sustainability,MA.PERF.7,1,Worker/Task,Yes,"Right-sized media and system fonts reduce bandwidth and client processing meaningfully at scale, a solid front-end sustainability practice.",Not Applicable,
claude-sustainability,MA.PERF.8,1,Worker/Task,Yes,"Better findability reduces wasted data retrieval, and dark mode can lower display energy on some screens, a modest but real user-facing efficiency lever.",Not Applicable,
claude-sustainability,MA.PERF.9,2,"Worker/Task, Process Model",No,"Profiling to find real optimization and parallelization opportunities is core to any serious efficiency effort, and the findings could genuinely inform where a process uses parallel gateways.",Analysis,
claude-sustainability,MA.PERF.10,1,Infrastructure/Platform,Yes,"Specialized hardware can deliver genuinely better performance-per-watt for the right workload, so this isn't zero relevance even though it's purely a hosting/hardware decision.",Not Applicable,
claude-sustainability,MA.PERF.11,2,"Worker/Task, Infrastructure/Platform",No,"Catching inefficient code before production via quality gates is exactly the kind of shift-left discipline that prevents waste from ever reaching production, worth rating above routine baseline-setting.",Monitoring,
claude-sustainability,MA.PERF.12,1,"Worker/Task, Infrastructure/Platform",Yes,"CDN, caching, and compression together are a well-proven bundle of network-efficiency practices, a solid if familiar sustainability lever.",Not Applicable,
claude-sustainability,MA.PERF.13,1,Infrastructure/Platform,Yes,"Minimizing network traversal by co-locating dependencies is a straightforward, real efficiency practice, if a generic infrastructure-placement one.",Not Applicable,
claude-sustainability,MA.PERF.14,1,Worker/Task,Yes,"Well-tuned cache retention avoids both stale-data risk and unnecessary regeneration work, a modest but real ongoing efficiency practice.",Optimization,
claude-sustainability,MA.PERF.15,2,"Process Data, Infrastructure/Platform",No,"Query and storage efficiency directly reduces the compute and capacity needed to serve the same data, a real and often high-impact sustainability lever wherever process data is stored.",Optimization,
claude-sustainability,MA.PERF.16,2,"Process Data, Infrastructure/Platform",No,"Tiering data to match access frequency is one of the cleanest, highest-confidence storage-sustainability practices, since cold storage uses far less energy per byte, and process history data ages into this pattern naturally.",Optimization,
claude-sustainability,MA.PERF.17,1,"Process Data, Infrastructure/Platform",Yes,"Preventing unnecessary long-term data accumulation through retention review is solid, if generic, storage-sustainability hygiene.",Not Applicable,
claude-sustainability,MA.PERF.18,1,Infrastructure/Platform,Yes,"Reviewing tier decisions against actual demand prevents underutilized capacity from persisting unnoticed, a sound if generic practice.",Not Applicable,
claude-sustainability,MA.PERF.19,3,Infrastructure/Platform,No,"Dynamic scaling eliminating idle fixed capacity is one of the clearest, most consequential sustainability decisions a workload can make.","Execution,Optimization",
claude-sustainability,MA.PERF.20,1,Infrastructure/Platform,Yes,"Overprovisioning for unused features is a common and avoidable waste pattern, worth flagging even as a generic capacity practice.",Not Applicable,
claude-sustainability,MA.PERF.21,1,Worker/Task,Yes,"Reusing build outputs when inputs are unchanged avoids real, repeated compute cycles in engineering workflows.",Not Applicable,
claude-sustainability,MA.PERF.22,1,"Worker/Task, Infrastructure/Platform",Yes,Minimizing network transfer on build agents is a small but real efficiency practice in engineering infrastructure.,Not Applicable,
claude-sustainability,MA.PERF.23,2,Infrastructure/Platform,No,"Legacy applications are frequently among the least efficient parts of an estate, so modernizing them to serverless or optimized PaaS is a substantive, high-value sustainability action, not a routine upgrade.",Design,
claude-sustainability,MA.PERF.24,1,Infrastructure/Platform,Yes,"Automated updates keep systems on the vendor's most efficient current builds, a modest but real ongoing efficiency benefit.",Not Applicable,
